url_id,norm,final_url,target_country,language,page_type,content_entity_id,source_file_or_model,title,meta_description,h1,word_count,faq_count,superlative_hits,em_per_1k,em_dash_count,exclamation_count,impressions_W1,clicks_W1,primary_query,scanner_flags,sel,evidence,json_ld_types,indexability
U001789,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,Ireland,de,blog_post,,,Illness Benefit in Irland: so beantragen Sie ihn,"Illness Benefit in Irland beantragen: Formular IB1, Certificate of Incapacity for Work, wer es ausstellen darf und der Unterschied zur Lohnfortzahlung.",Illness Benefit in Irland: Antrag stellen und ärztliche Bescheinigung erhalten,2407.0,6.0,3.0,12.048192771084338,29.0,0.0,2.0,0.0,irland?,superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001789.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002803,https://www.myglobalhealth.online/portugal/en/doctors/dr-telmo-coelho,https://www.myglobalhealth.online/portugal/en/doctors/dr-telmo-coelho,Portugal,en,doctor,doctor:pt:dr-telmo-coelho,,Dr Telmo Coelho - Psychiatrist | Global Health,"Dr. Telmo Coelho, Psychiatrist with extensive hospital, forensic and community experience. Book your online appointment.",Dr Telmo Coelho,1552.0,6.0,0.0,13.530927835051546,21.0,0.0,2.0,0.0,telmo coelho,em_dash_13.5/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002803.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U003778,https://www.myglobalhealth.online/romania/de/services/caderea-parului-online,https://www.myglobalhealth.online/romania/de/services/caderea-parului-online,Romania,de,service,service:ro:caderea-parului-online,,Beratung bei Haarausfall | Rumänien · Global Health,Beratung bei Haarausfall. Beratung auf Rumänisch und Englisch. Prüfen Sie Arzt und verfügbare Termine vor der Buchung.,Beratung bei Haarausfall,764.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,online beratung bei haarausfall,superlative_hits=7,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U003778.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U004218,https://www.myglobalhealth.online/spain/de,https://www.myglobalhealth.online/spain/de,Spain,de,market_home,,,Online-Arzt Spanien | Registrierte Hausärzte & Fachärzte,"Sprechen Sie noch heute per Videoanruf mit einem registrierten Arzt — Hausarzttermine, Atteste, Facharztüberweisungen. Termine am selben Tag, Spanien.",Online-medizinische Versorgung in Spanien,2028.0,6.0,9.0,14.299802761341223,29.0,0.0,2.0,0.0,site:www.myglobalhealth.online,superlative_hits=9,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004218.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U004325,https://www.myglobalhealth.online/spain/en/doctors/dr-javier-villarte-betancor,https://www.myglobalhealth.online/spain/en/doctors/dr-javier-villarte-betancor,Spain,en,doctor,doctor:es:dr-javier-villarte-betancor,,Dr Javier Villarte Betancor - Psychologist | Global Health,"Javier Villarte Betancor, Health Psychologist specialized in CBT, ACT and DBT. Expert in anxiety, emotional regulation and borderline personality disorder. Online consultation at Global Health.",Javier Villarte Betancor,1347.0,6.0,0.0,11.135857461024498,15.0,0.0,2.0,0.0,%teléfono de la esperanza 717 003 717 official,em_dash_11.1/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004325.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000320,https://www.myglobalhealth.online/brazil/en/faq,https://www.myglobalhealth.online/brazil/en/faq,Brazil,en,faq,,,Frequently asked questions — Brazil · Global Health,"Brazil — Booking, payment, consultations, privacy, and when online care is not the right route. Can't find what you need? Drop us a line.","Questions, answered without the marketing speak.",2289.0,18.0,0.0,8.73743993010048,20.0,0.0,1.0,0.0,help global brazil,em_dash_8.7/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000320.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem,index
U000334,https://www.myglobalhealth.online/brazil/en/press,https://www.myglobalhealth.online/brazil/en/press,Brazil,en,press,,,Press & Media — Global Health Brazil,"Press information about Global Health in Brazil: who operates the service, how it is regulated, the markets we serve and how to reach our press contact.",Press & media,248.0,0.0,0.0,8.064516129032258,2.0,0.0,1.0,0.0,global help,em_dash_8.1/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000334.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|ContactPoint|Organization|BreadcrumbList|ListItem|ListItem|ListItem,index
U000336,https://www.myglobalhealth.online/brazil/en/services/atestado-medico-online,https://www.myglobalhealth.online/brazil/en/services/atestado-medico-online,Brazil,en,service,service:br:atestado-medico-online,,Medical certificate assessment | Global Health Brazil,Book a medical assessment by video. A medical certificate depends on the assessment; booking does not guarantee a document or its acceptance.,Medical certificate: video assessment,1733.0,8.0,2.0,24.235429890363534,42.0,0.0,1.0,0.0,ganho atestado,em_dash_24.2/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000336.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U000882,https://www.myglobalhealth.online/czechia/cs/tools/sore-throat-checker,https://www.myglobalhealth.online/czechia/cs/tools/sore-throat-checker,Czechia,cs,tool,,,Bolest v Krku Česko | Kontrola Angíny a Streptokoka,"Odpovězte na pět otázek o bolesti v krku a zjistěte, jak pravděpodobná je bakteriální příčina, podle McIsaacova skóre, které používají lékaři. Včetně varovných příznaků vyžadujících neodkladnou péči. Nejde o diagnózu ani o test na streptokoka.","Angína, nebo virová bolest v krku Česko",2006.0,8.0,3.0,10.967098703888334,22.0,0.0,1.0,0.0,centorovo skore,superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000882.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalWebPage|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem,index
U000952,https://www.myglobalhealth.online/czechia/de/tools/sore-throat-checker,https://www.myglobalhealth.online/czechia/de/tools/sore-throat-checker,Czechia,de,tool,,,Mandelentzündung-Check Tschechien | Halsschmerzen einordnen,"Beantworten Sie fünf Fragen zu Ihren Halsschmerzen und sehen Sie, wie wahrscheinlich eine bakterielle Ursache ist — mit dem McIsaac-Score, den Ärztinnen und Ärzte nutzen. Inklusive der Warnzeichen, die dringend abgeklärt gehören. Keine Diagnose und kein Streptokokken-Test.",Mandelentzündung und Halsschmerzen-Check Tschechien,1973.0,6.0,4.0,13.177901672579827,26.0,0.0,1.0,0.0,habe ich eine mandelentzündung teste dich,superlative_hits=4,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000952.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalWebPage|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem,index
U000973,https://www.myglobalhealth.online/czechia/en/doctors/dr-ahmed-maklad,https://www.myglobalhealth.online/czechia/en/doctors/dr-ahmed-maklad,Czechia,en,doctor,doctor:cz:dr-ahmed-maklad,,Dr. Ahmed Maklad | Online Doctor Ireland — Global Health · Czechia,Masaryk University graduate and surgical resident with GP experience across Europe and Egypt. Consultations in English and Arabic. Same-day appointments available. telemedicine. Serving patients across Ireland through Global Health.,MUDr. Ahmed Maklad,2239.0,6.0,3.0,3.573023671281822,8.0,0.0,1.0,0.0,dr maklad,superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000973.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002689,https://www.myglobalhealth.online/portugal/de/blog/krankmeldung-selbsterklaerung-portugal,https://www.myglobalhealth.online/portugal/de/blog/krankmeldung-selbsterklaerung-portugal,Portugal,de,blog_post,,,Selbsterklärung oder Krankmeldung in Portugal?,"Autodeclaração de doença oder baixa médica in Portugal: wer was ausstellt, wie die Einreichung bei Segurança Social Direta läuft, was Krankengeld eröffnet.",Selbsterklärung oder ärztliche Krankmeldung in Portugal: was Sie brauchen,2167.0,6.0,17.0,8.767881864328565,19.0,0.0,1.0,0.0,portugal,superlative_hits=17,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002689.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002771,https://www.myglobalhealth.online/portugal/en,https://www.myglobalhealth.online/portugal/en,Portugal,en,market_home,,,Online Doctor Portugal | Registered GPs & Specialists,"See a registered doctor online today — GP consultations, medical certificates, specialist referrals. Same-day video appointments in Portugal.",Online medical care in Portugal,2295.0,6.0,0.0,14.37908496732026,33.0,0.0,1.0,0.0,doctor in portugal,em_dash_14.4/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002771.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|PropertyValue|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002785,https://www.myglobalhealth.online/portugal/en/careers,https://www.myglobalhealth.online/portugal/en/careers,Portugal,en,careers,,,Careers at Global Health Portugal,"Join Global Health in Portugal. We work with registered doctors, clinical support and technology teams across Europe and Brazil. See how to apply.",Careers at Global Health,254.0,0.0,0.0,59.05511811023622,15.0,0.0,1.0,0.0,global health jobs,em_dash_59.1/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002785.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|BreadcrumbList|ListItem|ListItem|ListItem,index
U002808,https://www.myglobalhealth.online/portugal/en/faq,https://www.myglobalhealth.online/portugal/en/faq,Portugal,en,faq,,,Frequently asked questions — Portugal · Global Health,"Portugal — Booking, payment, consultations, privacy, and when online care is not the right route. Can't find what you need? Drop us a line.","Questions, answered without the marketing speak.",2174.0,18.0,0.0,8.73965041398344,19.0,0.0,1.0,0.0,my global health,em_dash_8.7/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002808.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem,index
U004296,https://www.myglobalhealth.online/spain/de/tools/calorie-calculator,https://www.myglobalhealth.online/spain/de/tools/calorie-calculator,Spain,de,tool,,,Kalorienrechner Spanien | Täglichen Kalorienbedarf Berechnen,"Berechnen Sie, wie viele Kalorien Sie täglich brauchen, um Ihr Gewicht zu halten, abzunehmen oder zuzunehmen. Mifflin-St-Jeor-Formel, fünf Aktivitätsstufen und was die Zahlen wirklich bedeuten.",Kostenloser Kalorienrechner Spanien,1460.0,6.0,6.0,12.32876712328767,18.0,0.0,1.0,0.0,kalorienbedarf berechnen sport,superlative_hits=6,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004296.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalWebPage|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem,index
U000325,https://www.myglobalhealth.online/brazil/en/legal/complaints-procedure,https://www.myglobalhealth.online/brazil/en/legal/complaints-procedure,Brazil,en,legal,,,Complaints Procedure · Brazil · Global Health,"Complaints Procedure. Legal documents, company registration and regulatory details for Global Health in Brazil.",Complaints Procedure,835.0,0.0,0.0,33.532934131736525,28.0,0.0,0.0,0.0,,em_dash_33.5/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000325.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|BreadcrumbList|ListItem|ListItem|ListItem,index
U000368,https://www.myglobalhealth.online/brazil/es/blog/diabetes-la-enfermedad-silenciosa-3,https://www.myglobalhealth.online/brazil/es/blog/diabetes-la-enfermedad-silenciosa-3,Brazil,es,blog_post,,,"Diabetes en Brasil: Causas, Síntomas y Tratamientos","Guía completa sobre la diabetes en Brasil: causas, síntomas, tratamientos con GLP-1 y SGLT2, y cuidados esenciales. Escrito por un médico especialista.",Diabetes: la enfermedad silenciosa,5735.0,7.0,7.0,2.092414995640802,12.0,0.0,0.0,0.0,,superlative_hits=7,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000368.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000381,https://www.myglobalhealth.online/brazil/es/doctors/dr-renato-sarmento,https://www.myglobalhealth.online/brazil/es/doctors/dr-renato-sarmento,Brazil,es,doctor,doctor:br:dr-renato-sarmento,,Dr. Renato Sarmento — Medicina de Familia y Comunidad,"Reserva una consulta por vídeo con el Dr. Renato Sarmento en portugués, inglés o español. Consulta los horarios disponibles.",Dr. Renato Sarmento,2761.0,6.0,8.0,6.881564650488953,19.0,0.0,0.0,0.0,,superlative_hits=8,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000381.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000392,https://www.myglobalhealth.online/brazil/es/legal/privacy-policy,https://www.myglobalhealth.online/brazil/es/legal/privacy-policy,Brazil,es,legal,,,Política de Privacidad · Brasil · Global Health,"Política de Privacidad. Documentos legales, registro mercantil y datos regulatorios de Global Health en Brasil.",Política de Privacidad,4292.0,0.0,3.0,6.290773532152842,27.0,0.0,0.0,0.0,,superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000392.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|BreadcrumbList|ListItem|ListItem|ListItem,index
U000400,https://www.myglobalhealth.online/brazil/es/services/consulta-pele-online,https://www.myglobalhealth.online/brazil/es/services/consulta-pele-online,Brazil,es,service,service:br:consulta-pele-online,,Consulta de Piel Online Brasil | Médico General,"Consulta de piel: consulta por vídeo con un médico de familia. Revisa la agenda, el precio y los límites de la atención antes de reservar.",Consulta de Piel Online — Evaluación con Médico General por Videollamada,2296.0,7.0,4.0,34.40766550522648,79.0,0.0,0.0,0.0,,superlative_hits=4,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000400.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U000431,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,Brazil,pt,blog_post,,,"Diabetes no Brasil: Causas, Sintomas e Tratamentos 2026","Guia completo sobre diabetes no Brasil: causas, sintomas, tratamentos com GLP-1 e SGLT2, e cuidados essenciais. Escrito por médico especialista.",Diabetes a Doença Silenciosa,5458.0,7.0,7.0,15.390252839868083,84.0,0.0,0.0,0.0,,superlative_hits=7,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000431.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000443,https://www.myglobalhealth.online/brazil/pt/doctors/dr-renato-sarmento,https://www.myglobalhealth.online/brazil/pt/doctors/dr-renato-sarmento,Brazil,pt,doctor,doctor:br:dr-renato-sarmento,,Dr. Renato Sarmento — Médico de Família | CRM-SP 170.837,"Agende uma consulta por vídeo com o Dr. Renato Sarmento. Atendimento em português, inglês ou espanhol. Confira os horários disponíveis.",Dr. Renato Sarmento,2660.0,6.0,7.0,7.142857142857142,19.0,0.0,0.0,0.0,,superlative_hits=7,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000443.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000454,https://www.myglobalhealth.online/brazil/pt/legal/privacy-policy,https://www.myglobalhealth.online/brazil/pt/legal/privacy-policy,Brazil,pt,legal,,,Política de Privacidade · Brasil · Global Health,"Política de Privacidade. Documentos legais, registo da empresa e detalhes regulamentares para Global Health em Brasil.",Política de Privacidade,4084.0,0.0,3.0,6.611165523996082,27.0,0.0,0.0,0.0,,superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000454.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|BreadcrumbList|ListItem|ListItem|ListItem,index
U000460,https://www.myglobalhealth.online/brazil/pt/services/atestado-medico-online,https://www.myglobalhealth.online/brazil/pt/services/atestado-medico-online,Brazil,pt,service,service:br:atestado-medico-online,,Atestado médico: avaliação online | Global Health Brasil,Agende uma avaliação médica por vídeo. A emissão de atestado depende da avaliação clínica; a consulta não garante um documento ou sua aceitação.,Atestado médico: avaliação por vídeo,1781.0,8.0,4.0,24.143739472206626,43.0,0.0,0.0,0.0,,superlative_hits=4,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000460.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
